drugName_clean,n_reviews,patient_mean,patient_expected,patient_std,pct_high,pct_none,drug_name,log_reports,serious_rate,death_rate,hosp_rate,lifethreat_rate,disability_rate,no_faers,faers_severity,patient_z,faers_z,divergence_z,flag
methocarbamol,171,0.9064327485380117,1.0250312732389375,0.5574918437345647,0.10526315789473684,0.4152046783625731,methocarbamol,9.994059250720516,0.62304,0.0781913678922128,0.2995204384562686,0.0233386617949303,0.0269924640328842,0,0.4524292413793103,-0.4613398757216531,0.006005574785137315,-0.4673454505067904,agreement
methotrexate,162,0.8271604938271605,1.0816234851759654,0.6092696201274428,0.1111111111111111,0.48148148148148145,methotrexate,13.091697963093443,0.7257590476249405,0.0762344323250821,0.2708357822969319,0.0508250171685237,0.0362364121188123,0,0.4954055399790178,-0.2341323805801515,0.24164506306231626,-0.47577744364246777,agreement
methylnaltrexone,33,1.0,1.1441186757869288,0.4989716593325077,0.09090909090909091,0.36363636363636365,methylnaltrexone,7.299797366758161,0.5963488843813387,0.2210953346855984,0.2251521298174442,0.0256930358350236,0.0148749154834347,0,0.5435429344151453,0.016774506270424677,0.5055828930178026,-0.4888083867473779,agreement
methylphenidate,594,0.9461279461279462,1.0814087102751586,0.4916911334080963,0.06060606060606061,0.3434343434343434,methylphenidate,11.193160875051593,0.5060680781893571,0.0371742093596398,0.1673940879238892,0.0237088846360369,0.0186834822596412,0,0.30473722206896986,-0.23499466296073554,-0.8037912896928262,0.5687966267320906,agreement
methylprednisolone,201,1.199004975124378,1.293245819557777,0.6894985612123478,0.19900497512437812,0.39303482587064675,methylprednisolone,12.02602450257155,0.8878963502251174,0.1611003023137478,0.4115178544703523,0.1006016342901613,0.0354874435032476,0,0.7385506525008615,0.6154930160096013,1.5748122216722542,-0.9593192056626529,agreement
metoclopramide,207,1.8695652173913044,1.7888124665953076,0.7764341227475657,0.463768115942029,0.2222222222222222,metoclopramide,11.235879956506654,0.8950048816529013,0.1290352370021503,0.4423688341842456,0.0704476194245458,0.1908286170367145,0,0.8086592460554802,2.605103471143603,1.959218362901818,0.6458851082417849,agreement
metoprolol,289,0.7577854671280276,0.9116055409346909,0.6277449529435375,0.08304498269896193,0.5605536332179931,metoprolol,12.759719224562463,0.6872057948176754,0.109262005771508,0.3864266087216454,0.0419296611825843,0.0210338127594016,0,0.5569044464552819,-0.9167236757066198,0.5788442012815295,-1.4955678769881493,agreement
metronidazole,1205,1.3867219917012448,1.4287575370806738,0.7495778827892442,0.26556016597510373,0.31784232365145226,metronidazole,11.092945524503817,0.8310221478042469,0.1041321056236207,0.4182786698120386,0.0792329350886538,0.0380792938132562,0,0.6526199386111164,1.1595480519739207,1.1036532315304182,0.05589482044350258,agreement
miconazole,1341,1.464578672632364,1.4711251232220437,0.6056859638780921,0.24683072334079045,0.23862788963460105,miconazole,9.034318927730707,0.4086136960152708,0.051520572450805,0.1957066189624329,0.0348240906380441,0.0207513416815742,0,0.31434320242413993,1.329646247341932,-0.7511216003746234,2.0807678477165554,patient-worse-than-FAERS
midazolam,34,1.0588235294117647,1.251135497926106,0.742670184440417,0.23529411764705882,0.5,midazolam,10.263885557274984,0.9268301189272138,0.1916518464274505,0.4624960769955016,0.1676953656240192,0.0197719426718275,0,0.8489455729728601,0.4464276911168166,2.1801087087131052,-1.7336810175962887,agreement
milnacipran,283,1.028268551236749,1.1218228333041824,0.6709698601717117,0.16607773851590105,0.4381625441696113,milnacipran,8.691986481789401,0.4237487403426268,0.024521330198186,0.1543500167954316,0.0268726906281491,0.0290560967416862,0,0.2706583809203894,-0.07273926866756784,-0.9906459270390358,0.9179066583714679,agreement
minocycline,370,1.172972972972973,1.2582004470597414,0.6561628419761493,0.17027027027027028,0.2891891891891892,minocycline,9.69793830962287,0.7698402948402948,0.1652029724252287,0.3425044524964687,0.1216606276484677,0.101885401952957,0,0.7360555706113956,0.4747921840569688,1.5611316619497981,-1.0863394778928293,agreement
minoxidil,73,0.6986301369863014,0.9132290697197933,0.4167639141307815,0.0136986301369863,0.4246575342465753,minoxidil,10.693988278351984,0.1034701890560813,0.0101385833201025,0.0464968586268683,0.0056703486130327,0.0065322416022137,0,0.07353691736233679,-0.9102055012807164,-2.071464943909516,1.1612594426287997,agreement
mirabegron,127,1.0078740157480315,1.1610413249684868,0.7005126792855688,0.1732283464566929,0.4094488188976378,mirabegron,10.535530308692785,0.4793173117822203,0.0804719889444031,0.1983363452747953,0.0460827043690868,0.0486339959604549,0,0.3943453157840547,0.08471588194908827,-0.3124691880574894,0.39718507000657766,agreement
miralax,109,0.9174311926605505,1.0312021847300512,0.5350916437826664,0.09174311926605505,0.3394495412844037,miralax,11.390045713093464,0.3884464855326561,0.0628816319146049,0.2162128544936451,0.0197883214980324,0.0164299606495092,0,0.31485363447430664,-0.43656478221239087,-0.7483228961813689,0.31175811396897807,agreement
mirena,1647,1.3096539162112932,1.390031227401303,0.5907815719910681,0.20279295689131754,0.2143290831815422,mirena,11.818209214992564,0.4193614951507826,0.0018275607958732,0.0742520265291083,0.0133308769344141,0.0143330876934414,0,0.18545988553860238,1.004068923006232,-1.4577901555530874,2.4618590785593195,patient-worse-than-FAERS
mirtazapine,720,1.4305555555555556,1.4449592045062774,0.6063585305717438,0.18888888888888888,0.20555555555555555,mirtazapine,11.400316520587577,0.8382871536523929,0.1541483396568512,0.40994303237865,0.0662234608109771,0.0435819091427995,0,0.6940921069906354,1.22459481630579,1.3310455583037935,-0.10645074199800342,agreement
mirvaso,83,1.2048192771084338,1.3377379862505214,0.7529199190288721,0.2289156626506024,0.42168674698795183,mirvaso,8.284251797621916,0.4508466009603235,0.0452020202020202,0.1757575757575757,0.0131313131313131,0.0232323232323232,0,0.2951024651365818,0.7941210180202878,-0.8566187612805812,1.650739779300869,agreement
modafinil,277,0.5884476534296029,0.7836425623574403,0.5144651908039014,0.05415162454873646,0.5776173285198556,modafinil,10.369294889650456,0.5803829252981796,0.0332967205397771,0.2128353993409697,0.0143103718813745,0.0214027930331084,0,0.3402595504279913,-1.4304718901382194,-0.6090219970904452,-0.8214498930477742,agreement
mometasone,105,0.7428571428571429,0.8927692684867188,0.5706717352589371,0.0761904761904762,0.5238095238095238,mometasone,11.086149893352006,0.5137654056042675,0.0362856267238737,0.2255746245786086,0.0234140361630401,0.0279190928593319,0,0.3414771546264227,-0.9923479026845095,-0.602345860717815,-0.3900020419666944,agreement
monistat 3-day combination pack,127,1.141732283464567,1.2155796544477298,0.630458439243999,0.1889763779527559,0.36220472440944884,monistat 3-day combination pack,8.005033344637111,0.3072812291249165,0.0287145242070116,0.1125208681135225,0.0203672787979966,0.0136894824707846,0,0.2030357877691943,0.30367741050657204,-1.3614213024277373,1.6650987129343093,agreement
monistat 7,88,1.1477272727272727,1.2393214792917482,0.6634966060340758,0.22727272727272727,0.4090909090909091,monistat 7,8.065893546964274,0.2894406033940918,0.0270185359723531,0.1058749607288721,0.0191643103989946,0.0128809299403078,0,0.19113629663242782,0.39899654309146104,-1.4266663350058932,1.8256628780973543,agreement
monistat 7-day combination pack,101,1.2475247524752475,1.3548555082386933,0.6140523466026112,0.2079207920792079,0.31683168316831684,monistat 7-day combination pack,7.825644732219989,0.3105515587529976,0.0335597283260087,0.1274470635237714,0.0227726727926488,0.0123851378345984,0,0.2173364624321316,0.8628447727710259,-1.2830105558210971,2.145855328592123,patient-worse-than-FAERS
montelukast,244,0.9344262295081968,1.11375445237353,0.727451996766229,0.18032786885245902,0.5,montelukast,12.051346800327018,0.6253036531813511,0.0429466114901738,0.2729777212264123,0.0322187137028757,0.0341389957333551,0,0.4166988360334344,-0.10513235878287967,-0.18990460608129206,0.08477224729841239,agreement
morphine,276,0.9347826086956522,1.1143701641651365,0.5050206731700506,0.07608695652173914,0.44565217391304346,morphine,12.152935547117044,0.8611537386553603,0.2854483809563984,0.2715648382010978,0.0500187187910297,0.0598104920141946,0,0.7614592410963154,-0.10266038730285286,1.7004202491123348,-1.8030806364151877,agreement
movantik,135,1.348148148148148,1.3091293556694723,0.70676940788243,0.2074074074074074,0.2962962962962963,movantik,8.252967195000798,0.4680573663624511,0.0737363210005211,0.2251172485669619,0.0231891610213652,0.0083376758728504,0,0.3510998571208248,0.6792625406562715,-0.5495844837378097,1.228847024394081,agreement
moviprep,196,1.0459183673469388,1.1375181465851598,0.624845705252201,0.18877551020408162,0.45408163265306123,moviprep,7.738052297689316,0.814217182730048,0.1059747056258177,0.4230266027038813,0.0972525076319232,0.0540776275621456,0,0.6774095071958132,-0.009725424642525472,1.2395746916430794,-1.249300116285605,agreement
moxifloxacin,166,1.2228915662650603,1.3581681198028865,0.7689575806614215,0.22289156626506024,0.3795180722891566,moxifloxacin,9.886493976159556,0.8515768056968464,0.1314210151561387,0.3413182789136405,0.0890041704811311,0.0536567999186247,0,0.6663162926499551,0.8761443090520008,1.1787504819250105,-0.3026061728730097,agreement
ms contin,78,1.0128205128205128,1.1080711512521757,0.5290885283666606,0.0641025641025641,0.41025641025641024,ms contin,11.692000089513536,0.8566746101425645,0.2895242872669509,0.1896831368614664,0.027731795000418,0.0760053507231836,0,0.7167574202470164,-0.12794978485123484,1.4553197045517425,-1.5832694894029773,agreement
mucinex,76,0.7368421052631579,0.9291779830601619,0.623178454943885,0.06578947368421052,0.5131578947368421,mucinex,10.626339155802404,0.4727767254359123,0.0793593010556971,0.2283218056061157,0.0230797233345467,0.0158233224123286,0,0.36489332584579603,-0.8461734988856476,-0.47395475251796904,-0.3722187463676786,agreement
mucinex d,157,0.8662420382165605,0.9635922528594948,0.5191118135133095,0.08917197452229299,0.39490445859872614,mucinex d,7.501634457883413,0.3814262023217247,0.0314917127071823,0.1171270718232044,0.005524861878453,0.0093922651933701,0,0.21547758445342335,-0.708006430121293,-1.2932028029420606,0.5851963728207675,agreement
multivitamin,48,1.2291666666666667,1.388455201811272,0.7637673329729481,0.22916666666666666,0.3333333333333333,multivitamin,10.810576073645484,0.4812175773601663,0.0465473042530429,0.2360670959407359,0.0236168022446054,0.0407944934498698,0,0.3563957126420539,0.9977414653166774,-0.5205472533184179,1.5182887186350953,agreement
mycophenolate mofetil,41,0.6585365853658537,0.9171608320994927,0.6511652485043581,0.0975609756097561,0.6585365853658537,mycophenolate mofetil,11.78856278980848,0.91380920917728,0.1786299872472217,0.3832437602477682,0.0901955426003522,0.0310469423695876,0,0.7382839238632828,-0.8944201864607705,1.573349745802628,-2.4677699322633986,FAERS-worse-than-patient
myrbetriq,102,1.0392156862745099,1.190642902194633,0.7175539757260844,0.18627450980392157,0.4019607843137255,myrbetriq,10.535530308692785,0.4793173117822203,0.0804719889444031,0.1983363452747953,0.0460827043690868,0.0486339959604549,0,0.3943453157840547,0.2035608604997467,-0.3124691880574894,0.5160300485572361,agreement
nabumetone,52,0.8269230769230769,1.033353244879478,0.6309222974304941,0.09615384615384616,0.5,nabumetone,8.756525002926972,0.5331548275318948,0.0569988978113682,0.237757833412061,0.0207841284837033,0.0286569044245,0,0.3725113986610798,-0.42792866477287816,-0.4321847807348716,0.004256115961993434,agreement
naloxegol,138,1.3695652173913044,1.324966686481827,0.71028001627732,0.21739130434782608,0.2898550724637681,naloxegol,8.252967195000798,0.4680573663624511,0.0737363210005211,0.2251172485669619,0.0231891610213652,0.0083376758728504,0,0.3510998571208248,0.7428465593832027,-0.5495844837378097,1.2924310431210122,agreement
naltrexone,233,0.703862660944206,0.8642639227665617,0.555281039466985,0.06437768240343347,0.4721030042918455,naltrexone,10.59588445170537,0.3051806595387735,0.0352773399384523,0.1200680527408741,0.0112837449022992,0.008681728339463,0,0.20196976992998486,-1.10679171001309,-1.367266289230006,0.2604745792169161,agreement
naproxen,399,0.9699248120300752,1.0582198439581125,0.5997936266598822,0.13784461152882205,0.3558897243107769,naproxen,11.87496797770297,0.5993133991615949,0.0775770234986945,0.2491279373368146,0.0598990426457789,0.0601288076588337,0,0.47194441139338694,-0.32809376707297316,0.11300745315980183,-0.441101220232775,agreement
naratriptan,30,1.0666666666666667,1.1332369037291385,0.69055521613152,0.13333333333333333,0.36666666666666664,naratriptan,7.206377291472252,0.5638930163447251,0.0148478099480326,0.2026726057906459,0.028210838901262,0.0452858203414996,0,0.3396207631068324,-0.026913840364664626,-0.6125244745578009,0.5856106341931363,agreement
nardil,35,1.6285714285714286,1.490469656564343,0.552263713258859,0.22857142857142856,0.17142857142857143,nardil,7.352441100243583,0.5715202052597819,0.0262989095574085,0.2116741500962155,0.0442591404746632,0.0538806927517639,0,0.3767158434894161,1.4073110498818253,-0.4091317663962765,1.816442816278102,agreement
nasacort,40,0.875,1.0668891612045461,0.7157837704461176,0.2,0.575,nasacort,10.193766250835177,0.4734044544263522,0.1057789414625023,0.2195249672713671,0.081615859360389,0.0812418178417804,0,0.479724721403649,-0.2932880263406443,0.15566697315551514,-0.44895499949615947,agreement
nasonex,37,1.135135135135135,1.235130837799915,0.7751519078474398,0.2702702702702703,0.43243243243243246,nasonex,10.365585010210769,0.6516368906954029,0.0403502693167858,0.2895391690553438,0.0314360412007433,0.035152927835701,0,0.4303668034986639,0.38217187545954495,-0.11496299956244369,0.4971348750219886,agreement
natalizumab,76,0.5,0.6727004952168975,0.565407449937477,0.06578947368421052,0.7105263157894737,natalizumab,12.101828173530544,0.3122491019028001,0.0281243063263041,0.191354051054384,0.0058213096559378,0.0038568257491675,0,0.2248328881735036,-1.8758842237093403,-1.2419075761983525,-0.6339766475109878,agreement
natazia,42,1.2380952380952381,1.3088579801152447,0.6662976715743806,0.23809523809523808,0.2857142857142857,natazia,5.739792912179234,0.1935483870967742,0.0,0.0580645161290322,0.0129032258064516,0.0129032258064516,0,0.10645161290322575,0.6781730168895153,-1.89099332893179,2.569166345821305,patient-worse-than-FAERS
nebivolol,147,0.8775510204081632,1.0948130668607825,0.6441209108635003,0.09523809523809523,0.4897959183673469,nebivolol,10.405413693115086,0.7024555666575832,0.0711323667403214,0.3913188243484577,0.0515785331597905,0.0231861246481218,0,0.5350215626933429,-0.1811785957041313,0.4588601240178958,-0.6400387197220271,agreement
nefazodone,32,0.71875,0.9110714899519389,0.6245594647993086,0.09375,0.625,nefazodone,4.804021044733257,0.396694214876033,0.0330578512396694,0.1735537190082644,0.0330578512396694,0.0165289256198347,0,0.27685950413223137,-0.9188677938090183,-0.9566451045393494,0.03777731073033108,agreement
neupro,37,0.7027027027027027,1.0145451375286818,0.6569053602684067,0.10810810810810811,0.6486486486486487,neupro,9.552084402526496,0.6287178027607798,0.1458111276913238,0.2863639593547928,0.0157038300291338,0.0176934555531869,0,0.502556931107492,-0.5034398139798036,0.28085621434548147,-0.7842960283252851,agreement
neurontin,175,0.6628571428571428,0.8416110021394729,0.5476733511129871,0.045714285714285714,0.5485714285714286,neurontin,12.775910297464447,0.6370676361990182,0.095346370848004,0.2958950211400048,0.0296780214652356,0.027169501831191,0,0.47717524073173406,-1.197739089116194,0.1416881443480783,-1.3394272334642725,agreement
nexium,101,0.5445544554455446,0.6982511637469115,0.6952185194529417,0.10891089108910891,0.7425742574257426,nexium,12.149629270106962,0.672240183291091,0.0787734825920655,0.2638250371647894,0.028880083376097,0.02707077974638,0,0.45441166868513105,-1.7733029108892113,0.01687524414036399,-1.7901781550295752,agreement
nexplanon,2883,1.5012140131807146,1.5229230630239692,0.6076813378183967,0.27297953520638224,0.1383975026014568,nexplanon,10.761831324455434,0.2823501981813943,0.0020557816208884,0.0351814174296371,0.0084138691081722,0.014771956595456,0,0.12142301469348218,1.5376056069969566,-1.808904978571341,3.3465105855682973,patient-worse-than-FAERS
next choice,44,1.1136363636363635,1.1822716783794764,0.6316135686740253,0.22727272727272727,0.36363636363636365,next choice,8.109525659752872,0.7240445380680108,0.0165413533834586,0.1906766917293233,0.0390977443609022,0.0297744360902255,0,0.3812133614204031,0.16995191097808765,-0.38447182921447337,0.554423740192561,agreement
niacin,58,1.4137931034482758,1.35934490363634,0.7122572741768342,0.27586206896551724,0.3275862068965517,niacin,9.408371222475315,0.5629155380448165,0.0644023299696447,0.275248174583641,0.0314217737304126,0.0339650504553285,0,0.41981403297797015,0.8808688832994168,-0.17282394911894405,1.0536928324183608,agreement
nicoderm cq,41,0.7560975609756098,1.0253270310587794,0.3084007726875057,0.024390243902439025,0.36585365853658536,nicoderm cq,10.338964434712263,0.4058041347180433,0.0557694173972115,0.1729369520913531,0.0208003105489599,0.0119367256494031,0,0.28897509025205115,-0.46015246156845535,-0.890215220941327,0.43006275937287164,agreement
nicotine,114,0.7719298245614035,0.9068265663901753,0.40244038027689794,0.05263157894736842,0.35964912280701755,nicotine,11.004413828535968,0.2871234426202239,0.0326748478499451,0.1091988426618776,0.013020053876085,0.0082643253849479,0,0.1896123728372826,-0.9359103941337528,-1.4350220248852417,0.4991116307514889,agreement
nifedipine,62,0.7741935483870968,0.986346780627309,0.6022108249287098,0.06451612903225806,0.5645161290322581,nifedipine,10.74041034902671,0.7734144862242246,0.1125714533171661,0.4104018707777585,0.0584618049540966,0.0255716265373289,0,0.6144663171127203,-0.6166511167257743,0.8944565315180901,-1.5111076482438643,agreement
nitrofurantoin,665,1.7082706766917293,1.666796806517057,0.7802767160375264,0.38345864661654133,0.23909774436090225,nitrofurantoin,10.110420417802356,0.7566270938363961,0.0630158149367809,0.3395536040980607,0.0462658047729397,0.0457779403992356,0,0.5288379472345468,2.1152326647990054,0.42495529670865234,1.6902773680903531,agreement
nora-be,87,1.5172413793103448,1.52941324675736,0.7117571302650447,0.3103448275862069,0.25287356321839083,nora-be,8.005367067316664,0.5223631508678238,0.0166889185580774,0.2132843791722296,0.0437249666221628,0.020694259012016,0,0.32950600801068075,1.5636625208124604,-0.6679837810259104,2.2316463018383708,patient-worse-than-FAERS
norethindrone,552,1.443840579710145,1.4527479113633435,0.6771558298329875,0.25905797101449274,0.24456521739130435,norethindrone,9.795790977080754,0.3962316740063549,0.0100796346828534,0.1368268641755304,0.0238904048560449,0.0231107646043325,0,0.23265242808039371,1.2558650656000672,-1.1990329582749955,2.454898023875063,patient-worse-than-FAERS
nortriptyline,327,1.0642201834862386,1.1909345437691017,0.5417719339767634,0.09480122324159021,0.30275229357798167,nortriptyline,8.634086942887738,0.7147943742211145,0.1226196832176543,0.2589428723972237,0.0183306638191849,0.0231357892863498,0,0.4973890152383933,0.20473174867227284,0.2525204783576871,-0.047788729685414255,agreement
norvasc,64,0.890625,1.1134453181418553,0.7787466291206951,0.1875,0.578125,norvasc,11.872458321184482,0.6921642442571083,0.0904198513244686,0.3702160332251422,0.0429763026559173,0.0289114577880152,0,0.5377962037905166,-0.10637347681020604,0.47407350975826984,-0.5804469865684758,agreement
nucynta,206,1.2766990291262137,1.2872443988963154,0.553735672347894,0.07766990291262135,0.2669902912621359,nucynta,10.32236234755421,0.8913300881462966,0.6545520326272859,0.1114984870411787,0.0075976845151953,0.0044402052361531,0,0.9868865938692277,0.5913983975257288,2.936440748361418,-2.3450423508356892,FAERS-worse-than-patient
nucynta er,55,1.290909090909091,1.27032195530395,0.46111685722781487,0.03636363636363636,0.2545454545454545,nucynta er,10.32236234755421,0.8913300881462966,0.6545520326272859,0.1114984870411787,0.0075976845151953,0.0044402052361531,0,0.9868865938692277,0.5234578472504885,2.936440748361418,-2.4129829011109294,FAERS-worse-than-patient
nuvaring,824,1.5412621359223302,1.5363561151828242,0.6466897205971178,0.2633495145631068,0.20509708737864077,nuvaring,9.960859832393998,0.4895656279508971,0.0131728045325779,0.2832389046270066,0.0352219074598678,0.0496694995278564,0,0.36460812086874406,1.5915368817899398,-0.47551853434740493,2.067055416137345,patient-worse-than-FAERS
nuvigil,219,0.9954337899543378,1.0929489855879404,0.5585105704376234,0.0776255707762557,0.3515981735159817,nuvigil,9.945636666044289,0.4597535835850233,0.0154841802492809,0.1205656759348034,0.0067114093959731,0.011025886864813,0,0.22678034161433713,-0.18866254485978395,-1.2312296689054063,1.0425671240456222,agreement
ocella,122,1.7377049180327868,1.6407452277967571,0.630850389453509,0.30327868852459017,0.1721311475409836,ocella,9.072915696064513,0.8773379231210556,0.0106712564543889,0.5074010327022376,0.0472748135398737,0.0314400458978772,0,0.5874010327022374,2.010640288164083,0.7460572980716368,1.2645829900924461,agreement
olanzapine,366,1.1775956284153006,1.2804056701340407,0.6624452660903424,0.15027322404371585,0.3879781420765027,olanzapine,11.58411059836075,0.852763650589616,0.1220093688592529,0.4362014211609563,0.0793000363206273,0.0326419996833586,0,0.6822286034514687,0.5639421384603022,1.2659978460942838,-0.7020557076339816,agreement
olmesartan,99,0.6666666666666666,0.897234685885813,0.6112301592203331,0.0707070707070707,0.5757575757575758,olmesartan,10.671950903655498,0.6417522784722062,0.0432665553700612,0.367672973474309,0.0292153589315525,0.0210304210721572,0,0.4577223075446296,-0.9744200594834267,0.03502751113731968,-1.0094475706207464,agreement
olopatadine,57,0.5789473684210527,0.793087435564144,0.5679284867278451,0.07017543859649122,0.631578947368421,olopatadine,9.231024963169016,0.3125918667319941,0.0327194357366771,0.1565438871473354,0.0240987460815047,0.0122452978056426,0,0.2326196446590966,-1.392552432499559,-1.1992127101119412,-0.19333972238761787,agreement
omalizumab,102,0.7647058823529411,0.9330757996632432,0.6212548165102001,0.11764705882352941,0.5686274509803921,omalizumab,11.316886249848029,0.5337396338410054,0.029441463800382,0.1872574424857354,0.0245386084650291,0.0103288441183984,0,0.3100531528504535,-0.8305244702190793,-0.774643986414497,-0.055880483804582215,agreement
omeprazole,120,0.45,0.7262862396077777,0.6163631687447498,0.075,0.75,omeprazole,12.999718793549416,0.7184078206604224,0.0880082661071519,0.3365522012806135,0.042585374235792,0.0330169482328256,0,0.5289868760971969,-1.6607471519883708,0.42577187519791293,-2.0865190271862835,FAERS-worse-than-patient
onabotulinumtoxina,219,1.1232876712328768,1.1840233178306354,0.6106167119969715,0.1735159817351598,0.2420091324200913,onabotulinumtoxina,11.230615602986802,0.191378738643146,0.0267098126069254,0.0600904473296818,0.0068697531928437,0.0144689203347346,0,0.12979270465329928,0.17698442655694005,-1.7630138822361305,1.9399983087930706,agreement
ondansetron,279,0.9354838709677419,1.066332908390068,0.6747761852094889,0.11827956989247312,0.5089605734767025,ondansetron,11.68227997853976,0.7972485359608575,0.1253155259892109,0.4449444083307303,0.0797784775396148,0.0228698302280229,0,0.6667939541341411,-0.29552128078179685,1.1813695047671517,-1.4768907855489486,agreement
oracea,38,0.6578947368421053,0.8810651712666498,0.6141331227467276,0.10526315789473684,0.631578947368421,oracea,10.828500138222152,0.7706130868556241,0.092451969784087,0.3421099589587009,0.0713563455399805,0.061918829430775,0,0.5951191323536515,-1.0393377361128886,0.7883757180284423,-1.827713454141331,agreement
orlistat,205,0.9219512195121952,1.0778015267939636,0.5287180964902228,0.1073170731707317,0.4,orlistat,10.15354563639122,0.2550042838227276,0.0089170982438378,0.0824344846384486,0.0103189128149215,0.0124995132588294,0,0.14364041524299817,-0.24947685220949825,-1.687086742312793,1.4376098901032948,agreement
orphenadrine,33,1.3333333333333333,1.2944047096204159,0.6023840246263342,0.21212121212121213,0.2727272727272727,orphenadrine,6.601230118728877,0.6884353741496598,0.0979591836734693,0.2843537414965986,0.0326530612244898,0.0299319727891156,0,0.4937414965986393,0.6201457500036278,0.23252109605260063,0.3876246539510272,agreement
oseltamivir,253,1.2292490118577075,1.2726532903174976,0.730844572780656,0.19367588932806323,0.35177865612648224,oseltamivir,10.087058328730514,0.6541071651609143,0.1116151317158433,0.268800199758625,0.0529360356236214,0.0241375005202047,0,0.5014924600064705,0.5328177356632838,0.27501970832464295,0.2577980273386409,agreement
otezla,188,1.3138297872340425,1.3330112499080684,0.7321867789733082,0.28191489361702127,0.3191489361702128,otezla,11.87778383316698,0.2322177475350645,0.039387627577588,0.077414427549816,0.0292022495313476,0.032937582448101,0,0.19417827295176412,0.7751440265261564,-1.409987147486366,2.1851311740125228,patient-worse-than-FAERS
oxazepam,41,0.43902439024390244,0.8017851223769322,0.35635365078786646,0.0,0.6829268292682927,oxazepam,9.944245545008297,0.976717392347943,0.2273534635879218,0.4931592338341894,0.1203014737650616,0.0198742259133022,0,0.8771014353607602,-1.3576327930894958,2.3344875924528186,-3.6921203855423146,FAERS-worse-than-patient
oxcarbazepine,174,0.9540229885057471,1.1016406188683268,0.5843899782520545,0.10344827586206896,0.41954022988505746,oxcarbazepine,10.369137970290993,0.7571334400602693,0.0681104833647206,0.3042686754551161,0.0444758317639673,0.0220652856246076,0,0.4984112184587586,-0.15376720928741705,0.25812522915313596,-0.411892438440553,agreement
oxybutynin,213,0.9436619718309859,1.0456209789740107,0.5458602226828261,0.07981220657276995,0.38497652582159625,oxybutynin,10.523095829761203,0.493095372688363,0.059387024728897,0.2491456556252186,0.020235180152302,0.0191588407824987,0,0.3614877970176059,-0.3786759312380531,-0.49262730219150846,0.11395137095345537,agreement
oxycodone,641,0.9235569422776911,1.0967687992840105,0.4537879981164876,0.057722308892355696,0.42745709828393136,oxycodone,12.870256921266437,0.8416187916975537,0.2180168819805445,0.2323408307169694,0.0359308250553296,0.0858947964383138,0,0.6755439523993787,-0.17332668375654559,1.2293458354616902,-1.4026725192182359,agreement
oxycontin,250,0.964,1.1409489624584954,0.44099924384514616,0.072,0.416,oxycontin,12.2536954619476,0.906952238820203,0.2435996452987785,0.1630052347035098,0.0267074763770893,0.1257568389637385,0,0.7065837026728827,0.00404868056014216,1.3995371062089965,-1.3954884256488544,agreement
oxymetazoline,90,0.8444444444444444,1.0518785528113062,0.5841954714631423,0.12222222222222222,0.4666666666666667,oxymetazoline,8.936298185228436,0.4552631578947368,0.0292028413575374,0.1340436727177058,0.0193370165745856,0.0192054722441462,0,0.26171706891538216,-0.3535529040834168,-1.0396712329410394,0.6861183288576226,agreement
oxymorphone,188,1.5212765957446808,1.364076303503555,0.4601290706413304,0.031914893617021274,0.14893617021276595,oxymorphone,9.358329249689632,0.9838709677419356,0.4930136277384854,0.0636536139382439,0.0021562877350353,0.0041400724512678,0,0.8246248059341037,0.8998645980019795,2.0467576923098445,-1.146893094307865,agreement
oxytrol,55,0.8363636363636363,1.0016007297415643,0.5101177415195292,0.07272727272727272,0.45454545454545453,oxytrol,10.267123214370452,0.4738379167680701,0.0583246437261035,0.2366006256517205,0.021724018074383,0.0199165797705943,0,0.3500971518813072,-0.5554092700009561,-0.5550823269032605,-0.0003269430976955423,agreement
paliperidone,135,1.1481481481481481,1.2716985294097793,0.7157591816020741,0.15555555555555556,0.37777777777777777,paliperidone,10.863661189560236,0.4481547584777477,0.0364457716013935,0.2020405038091956,0.0205198882125492,0.0159641667623751,0,0.29950327835301754,0.5289845433055954,-0.8324890570456189,1.3614736003512142,agreement
pantoprazole,121,1.0165289256198347,1.1137327966228177,0.8347841026479117,0.24793388429752067,0.5867768595041323,pantoprazole,12.687010032797112,0.8136304460091719,0.1102816853519289,0.4228464037438527,0.0610107042288349,0.0364339431930934,0,0.6401063446448401,-0.10521930270513277,1.0350410668070973,-1.14026036951223,agreement
paragard,508,1.4074803149606299,1.4297548876762445,0.5814900820269425,0.2106299212598425,0.1830708661417323,paragard,10.662164949840967,0.4526552402360213,0.0012878149292872,0.0171630607848646,0.0033249039992507,0.0054556523367987,0,0.1521447972276855,1.1635522342251758,-1.6404571282166407,2.8040093624418168,patient-worse-than-FAERS
parnate,46,1.0434782608695652,1.17868427829814,0.7639608342384883,0.1956521739130435,0.4782608695652174,parnate,6.673297967767654,0.6265822784810127,0.050632911392405,0.2632911392405063,0.0594936708860759,0.0278481012658227,0,0.43734177215189857,0.15554914850155008,-0.07671917452980664,0.23226832303135672,agreement
